sample_id,category,question,answer,generated_text,avg_entropy,answer_code,generated_text_code,judgment
1323,landmark,Is this a picture of Casa Museo Boschi Di Stefano (Milan)? Please answer yes or no.,No,"No, this is not a picture of Casa Museo Boschi Di Stefano in Milan. The image shows a bridge over a body of water, which does not resemble the architecture of the Boschi Di Stefano museum. The museum is a building located in Milan, Italy, and is not depicted in this image. ",0.7222765289921621,0.0,0.0,1.0
1324,landmark,Is this a photo of Liuyang Confucius Temple? Please answer yes or no.,Yes,"Yes, this is a photo of the Liuyang Confucius Temple in China. It is a famous landmark known for its traditional Chinese architecture and its role as a place of worship and study for Confucianism. ",0.8963769649499227,1.0,1.0,1.0
1325,landmark,Is this a photo of Astley Castle? Please answer yes or no.,No,"No, the image you've provided is not of Astley Castle. Astley Castle is a historic building located in Staffordshire, England, and it has a distinctive square tower with a flat roof. The building in the image appears to be a traditional East Asian structure, possibly a temple or a similar type of building, with a different architectural style. ",1.0262544728175271,0.0,0.0,1.0
1326,landmark,"Is this a picture of Real Casa de Correos, Madrid? Please answer yes or no.",Yes,"Yes, this is a picture of Real Casa de Correos, Madrid. The building in the background is the Real Casa de Correos, which is a historic building in Madrid, Spain, that now serves as the headquarters of the Spanish Ministry of Finance and Public Administration. The flags and the presence of military personnel in uniform suggest that this is a formal event or ceremony taking place at the Real Casa de Correos. ",0.9831990348541364,1.0,1.0,1.0
1327,landmark,"Is this a picture of Ayton Castle, Scottish Borders? Please answer yes or no.",No,"No, this is not a picture of Ayton Castle in the Scottish Borders. The image shows a group of people, including military personnel, standing in front of a plaque with a Spanish inscription. The architecture and the style of the plaque suggest that this is a location in Spain, not Scotland. ",0.8916009200777177,0.0,0.0,1.0
1328,landmark,Is this a picture of Harding Tomb? Please answer yes or no.,Yes,"Yes, this is a picture of the Harding Tomb, also known as the Presidential Library and Museum of Rutherford B. Hayes, located in Fremont, Ohio. The structure is a circular temple-like building with columns, which is characteristic of the architecture of the tomb. ",0.9133413432021386,1.0,0.0,0.0
1329,landmark,Is this a picture of Kartause Ittingen? Please answer yes or no.,No,"Yes, the image you've provided appears to be of the Kartause Ittingen, also known as the Carthusian Monastery Ittingen, located in Switzerland. It's a famous landmark known for its distinctive circular structure and classical architecture. ",0.9085284410958312,0.0,1.0,0.0
1330,landmark,Is this an image of Pietrarsa railway museum? Please answer yes or no.,Yes,"Yes, this is an image of the Pietrarsa railway museum. The museum is known for its collection of historic steam locomotives, and the locomotive in the image is one of the many on display. ",0.7892765303172092,1.0,1.0,1.0
1331,landmark,Is this an image of Washita Battlefield National Historic Site? Please answer yes or no.,No,"No, this is not an image of Washita Battlefield National Historic Site. The image shows a steam locomotive inside a building, which appears to be a museum or exhibition space. The setting is not consistent with the natural landscape of a battlefield. ",0.7951399878746914,0.0,0.0,1.0
1332,landmark,Is this a photo of Rinku Gate Tower Building? Please answer yes or no.,Yes,"Yes, the building in the photo is the Rinku Gate Tower Building, also known as the Tokyo Gate Tower. It is a skyscraper located in Minato, Tokyo, Japan. ",0.654276991222841,1.0,0.0,0.0
1333,landmark,Is this a photo of Bigorski Monastery? Please answer yes or no.,No,"No, this is not a photo of Bigorski Monastery. The building in the image appears to be a modern skyscraper, likely a commercial or office building, rather than a monastery. Bigorski Monastery is a Serbian Orthodox monastery located in the mountains of Macedonia. ",0.6071414612834976,0.0,0.0,1.0
1334,landmark,Is this an image of Bathampton Toll Bridge? Please answer yes or no.,Yes,"Yes, this is an image of Bathampton Toll Bridge. The bridge is a well-known landmark in Bath, England, and is often featured in photographs and postcards. ",0.9611943243153525,1.0,1.0,1.0
1335,landmark,Is this an image of Moose River Plains Wild Forest? Please answer yes or no.,No,"No, this is not an image of Moose River Plains Wild Forest. The image shows a picturesque scene with a house, bridge, and river at dusk, but it does not depict the Moose River Plains Wild Forest, which is a protected area in the Adirondack Mountains of New York. ",0.758951635031187,0.0,0.0,1.0
1336,landmark,"Is this a photo of Friday Mosque, Herat? Please answer yes or no.",Yes,"Yes, this is a photo of the Friday Mosque, also known as the Herat Friday Mosque, located in Herat, Afghanistan. It is a significant landmark and a symbol of the city's rich history and architectural heritage. ",0.7803963756122917,1.0,1.0,1.0
1337,landmark,Is this a photo of Hexenturm (Burg (bei Magdeburg))? Please answer yes or no.,No,"No, this is not a photo of Hexenturm (Burg (bei Magdeburg)). Hexenturm is a castle located in Magdeburg, Germany, and it has a distinctly different architectural style compared to the building in the image. The building in the image appears to be a mosque, likely located in a region with a significant Muslim population, such as Iran or Saudi Arabia. ",0.789036915982868,0.0,0.0,1.0
1338,landmark,Is this an image of Piazza Bra (Verona)? Please answer yes or no.,Yes,"Yes, this is an image of Piazza Bra in Verona, Italy. The distinctive layout and the presence of the Arena di Verona in the background are characteristic of this famous square. ",0.8959250501656708,1.0,1.0,1.0
1339,landmark,Is this an image of Keeneland? Please answer yes or no.,No,"No, this is not an image of Keeneland. Keeneland is a horse racing track located in Lexington, Kentucky, and the image you've provided appears to be of a European city square, possibly in Italy, given the architecture and the style of the buildings. ",0.8212142392634848,0.0,0.0,1.0
1340,landmark,Is this a photo of Puthoorppilly Sree Krishnaswamy Temple? Please answer yes or no.,Yes,"No, this is not a photo of the Puthoorppilly Sree Krishnaswamy Temple. The image shows a pathway leading to a small structure, surrounded by trees and a fence. The temple is a large and ornate structure, and this image does not depict it. ",1.0300851857316466,1.0,0.0,0.0
1341,landmark,Is this a photo of Villa Reale (Marlia)? Please answer yes or no.,No,"No, this is not a photo of Villa Reale (Marlia). Villa Reale is a famous villa located in Marlia, Italy, designed by the Italian architect Renzo Piano. The image you've provided appears to be of a different location, possibly a residential area with a path leading to a structure that resembles a small hut or shed. ",1.0389389975233698,0.0,0.0,1.0
1342,landmark,Is this a photo of Cotehele? Please answer yes or no.,Yes,"Yes, this is a photo of Cotehele, a historic house and castle in Cornwall, England. The distinctive architecture and the layout of the courtyard are characteristic of the property. ",1.0354071413056791,1.0,1.0,1.0
1343,landmark,Is this a photo of Mozirje Grove? Please answer yes or no.,No,"No, this is not a photo of Mozirje Grove. Mozirje Grove is a famous landmark in Slovenia known for its unique architecture and is not depicted in this image. The building in the photo appears to be a traditional European-style structure, possibly a church or a historical building, but it does not resemble the distinctive design of Mozirje Grove. ",1.0292983547194858,0.0,0.0,1.0
1344,landmark,Is this a picture of Schlosskirche St. Aegidien (Bernburg)? Please answer yes or no.,Yes,"Yes, this is a picture of Schlosskirche St. Aegidien in Bernburg, Germany. The mural on the wall depicts a scene from the Bible, which is a common feature in churches. The architecture and the presence of the mural are characteristic of the church's interior. ",0.9548768179928574,1.0,1.0,1.0
1345,landmark,Is this a picture of The Haining? Please answer yes or no.,No,"No, this is not a picture of The Haining. The image shows a wall with a mural depicting a scene that appears to be a blend of various elements, possibly inspired by religious or spiritual themes, but it does not depict the specific artwork known as ""The Haining."" ",1.2093520367704895,0.0,0.0,1.0
1346,landmark,"Is this a photo of Clearwater Beach, Florida? Please answer yes or no.",Yes,"No, this is not a photo of Clearwater Beach, Florida. The image shows a pelican standing on a dock, which is not a typical scene for Clearwater Beach. Clearwater Beach is known for its white sand and blue waters, and it is not common to see pelicans on the docks. ",0.9463884471697384,1.0,0.0,0.0
1347,landmark,Is this a photo of Church of Holy Trinity in Vratislavice nad Nisou? Please answer yes or no.,No,"No, this is not a photo of the Church of Holy Trinity in Vratislavice nad Nisou. The image shows a pelican standing on a white surface, likely a dock or pier, with a body of water in the background. The church is a religious building and would not be found in such a setting. ",0.7302963132994981,0.0,0.0,1.0
1348,landmark,Is this a picture of Mustafa Pasha Bridge? Please answer yes or no.,Yes,"Yes, the image you've provided appears to be of the Mustafa Pasha Bridge, also known as the Old Bridge, located in Mostar, Bosnia and Herzegovina. It's a famous landmark known for its distinctive stone arches and its role in the history of the region. ",0.8077520893184005,1.0,1.0,1.0
1349,landmark,Is this a picture of Scrattons Eco Park? Please answer yes or no.,No,"No, this is not a picture of Scrattons Eco Park. Scrattons Eco Park is a nature reserve in the United Kingdom, and the image you've provided does not depict the landscape or features of that park. ",0.8408740715739835,0.0,0.0,1.0
1350,landmark,Is this a photo of Torre del Rellotge d'Olesa de Montserrat? Please answer yes or no.,Yes,"No, this is not a photo of Torre del Rellotge d'Olesa de Montserrat. The tower in the image appears to be a different structure, possibly a bell tower or a similar architectural feature. The Torre del Rellotge d'Olesa de Montserrat is a famous landmark located in the Montserrat Monastery in Catalonia, Spain. It is known for its unique clock mechanism that uses a series of bell-like structures to indicate the time. ",0.8707260452185538,1.0,0.0,0.0
1351,landmark,Is this a photo of Salzburg Museum? Please answer yes or no.,No,"No, this is not a photo of the Salzburg Museum. The building in the image appears to be a different structure, possibly a church or a historical building, but it does not resemble the distinctive architecture of the Salzburg Museum. ",0.7779105207423876,0.0,0.0,1.0
1352,landmark,Is this a picture of Onze-Lieve-Vrouw Hemelvaartkerk (Zottegem)? Please answer yes or no.,Yes,"Yes, this is a picture of Onze-Lieve-Vrouw Hemelvaartkerk, also known as Zottegem, which is a church located in Zottegem, Belgium. ",0.4671225710626459,1.0,1.0,1.0
1353,landmark,Is this a picture of Salvation Army in Canada? Please answer yes or no.,No,"Yes, the image appears to be of a Salvation Army building in Canada. The text ""ZOTTEGAM. L'EGLISE"" suggests that the building is a church, which is consistent with the Salvation Army's history of operating churches. The architecture and style of the building also match the typical design of Salvation Army churches. ",1.0405412236689395,0.0,1.0,0.0
1354,landmark,Is this a photo of Larvs kyrka? Please answer yes or no.,Yes,"Yes, this is a photo of Larvs kyrka, which is a church located in Larv, Sweden. The text on the wall is in Swedish and reads ""Gerre, boj, vår himmel, och fig bar nöd, 144. U.s."" This translates to ""Gerrit, boy, our heaven, and fig bar need, 144. U.s."" The text is part of a larger inscription on the church's facade. ",1.3046022290986403,1.0,1.0,1.0
1355,landmark,Is this a photo of Geitgallien? Please answer yes or no.,No,"No, this is not a photo of Geitgallien. Geitgallien is a famous sculpture by Edvard Munch located in Oslo, Norway. The image you've provided shows a building with a plaque on it, but it does not depict the Geitgallien sculpture. ",0.7180579829597474,0.0,0.0,1.0
1356,landmark,"Is this an image of Saint Basil church, Volodymyr-Volynskyi? Please answer yes or no.",Yes,"Yes, this is an image of Saint Basil church, also known as the Church of Our Saviour on Spilled Blood, located in St. Petersburg, Russia. It is not the one in Volodymyr-Volynskyi, Ukraine. ",0.5759014424730347,1.0,0.0,0.0
1357,landmark,"Is this an image of Hoher Markt, Vienna? Please answer yes or no.",No,"Yes, this is an image of Hoher Markt, Vienna. The building with the green roof and the golden domes is the Church of Our Lady of the Snows, which is part of the Hoher Markt complex. ",1.0843460460654364,0.0,1.0,0.0
1358,landmark,Is this a picture of Arch of Galerius (Thessaloniki)? Please answer yes or no.,Yes,"No, this is not a picture of the Arch of Galerius in Thessaloniki. The image shows a different scene, likely in an urban area with a mix of old and new architecture. The Arch of Galerius is a significant historical landmark located in Thessaloniki, Greece, and is easily recognizable by its distinctive design and location within the city's walls. ",0.8711017226255319,1.0,0.0,0.0
1359,landmark,Is this a picture of Catholic Church of Wanchin? Please answer yes or no.,No,"No, this is not a picture of the Catholic Church of Wanchin. The image shows a cityscape with a mix of old and modern architecture, including a building with a distinctive archway and a large, multi-story building with balconies. The setting appears to be an urban area with a grassy hillside and trees. ",1.2623031326426175,0.0,0.0,1.0
1360,landmark,Is this a picture of Dreifaltigkeitskirche (Ulm)? Please answer yes or no.,Yes,"Yes, this is a picture of the Dreifaltigkeitskirche (Trinity Church) in Ulm, Germany. ",0.3117928324708341,1.0,1.0,1.0
1361,landmark,Is this a picture of Wat Pa Mamuang? Please answer yes or no.,No,"No, this is not a picture of Wat Pa Mamuang. Wat Pa Mamuang is a Buddhist temple located in Thailand, and the image you've provided appears to be of a European city with a church and other buildings. ",0.7532394679118286,0.0,0.0,1.0
1362,landmark,Is this an image of Tomb of Xerxes I? Please answer yes or no.,Yes,"Yes, this is an image of the Tomb of Xerxes I, also known as the Darius the Great Inscription, located in Mount Behistun in Iran. It is a UNESCO World Heritage Site and is famous for its inscriptions in three languages, including the Behistun Inscription, which is one of the most significant historical documents in the world. ",0.7585578039184838,1.0,1.0,1.0
1363,landmark,Is this an image of Park HaMesila? Please answer yes or no.,No,"No, this is not an image of Park HaMesila. Park HaMesila is a park in Israel that features a large sculpture of a reclining human figure. The image you've provided appears to be of a stone relief or carving, which could be part of an ancient wall or monument, but it does not depict the specific sculpture found in Park HaMesila. ",1.0030588262717322,0.0,0.0,1.0
1364,landmark,"Is this a picture of Galician market square in Skansen, Sanok? Please answer yes or no.",Yes,"Yes, this appears to be a picture of the Galician Market Square in Skansen, Sanok. The architecture of the buildings and the style of the clothing suggest a setting that is likely to be in a region with Galician influence, such as Skansen, which is a Swedish open-air museum that recreates the conditions of the 19th century. ",1.0229939711071558,1.0,1.0,1.0
1365,landmark,Is this a picture of Walworth Castle? Please answer yes or no.,No,"No, this is not a picture of Walworth Castle. Walworth Castle is a historic castle located in Walworth, Kent, England. The image you've provided appears to be of a different location, possibly a village or a small town with traditional wooden houses, which could be in a different country or region. ",1.0286780610075574,0.0,0.0,1.0
1366,landmark,Is this a photo of Balvenie Castle? Please answer yes or no.,Yes,"Yes, this is a photo of Balvenie Castle. It's a historic castle located in the Scottish Highlands, known for its distinctive square tower and its role as a filming location for the Harry Potter series. ",1.147820270246181,1.0,1.0,1.0
1367,landmark,Is this a photo of Draper Utah Temple? Please answer yes or no.,No,"No, this is not a photo of the Draper Utah Temple. The image you've provided appears to be of a medieval-style castle or fortress, which is quite different from the architecture of the Utah Temple. The Utah Temple is a modern religious building located in Salt Lake City, Utah, and is not depicted in this image. ",0.8330458003059802,0.0,0.0,1.0
1368,landmark,Is this a picture of Monte Minerva (Villanova Monteleone)? Please answer yes or no.,Yes,"Yes, the image you've provided appears to be of Monte Minerva, also known as Monteleone, which is located in the municipality of Villanova Monteleone in the province of Genoa, Liguria, Italy. The mountain is known for its steep cliffs and is a popular destination for hikers and rock climbers. ",0.8434938347626095,1.0,1.0,1.0
1369,landmark,Is this a picture of Dorfkirche Gnandstein? Please answer yes or no.,No,"No, this is not a picture of Dorfkirche Gnandstein. The image you've provided appears to be a landscape scene with a view of mountains and a valley, which does not match the architectural style of Dorfkirche Gnandstein. Dorfkirche Gnandstein is a church located in Gnandstein, Germany, and it is a notable example of Gothic Revival architecture. ",0.7953692759682157,0.0,0.0,1.0
1370,landmark,Is this a picture of Macquarie Centre? Please answer yes or no.,Yes,"No, this is not a picture of Macquarie Centre. The image shows a person standing in front of a blue backdrop with text on it, which is not indicative of the Macquarie Centre location. ",0.6636508080234004,1.0,0.0,0.0
1371,landmark,"Is this a picture of California Historical Landmarks in San Mateo County, California? Please answer yes or no.",No,"No, this is not a picture of California Historical Landmarks in San Mateo County, California. The image shows a woman standing in front of a blue backdrop with logos, holding a microphone. The setting appears to be a promotional or event-related context, rather than a historical landmark. ",0.6128880798896854,0.0,0.0,1.0
1372,landmark,Is this a picture of Highgate Cemetery? Please answer yes or no.,Yes,"Yes, this is a picture of Highgate Cemetery. The cemetery is known for its large number of graves and monuments, including many old and ornate headstones. The image shows a section of the cemetery with various headstones and monuments, surrounded by trees and foliage. ",1.0556108387946468,1.0,1.0,1.0
1373,landmark,Is this a picture of Isola Maggiore? Please answer yes or no.,No,"No, this is not a picture of Isola Maggiore. Isola Maggiore is a small island located in the middle of Lake Maggiore in Italy. The image you've provided shows a cemetery with headstones, which is not a typical scene for Isola Maggiore. ",0.7972642927042146,0.0,0.0,1.0
1374,landmark,Is this a photo of Reading Lighthouse? Please answer yes or no.,Yes,"No, this is not a photo of Reading Lighthouse. Reading Lighthouse is located in Reading, Pennsylvania, and is a tall, white structure with a red stripe. The image you provided shows a different building, which appears to be a large industrial or commercial building with a tall chimney. ",1.094099592581074,1.0,0.0,0.0
1375,landmark,"Is this a photo of St Nicholas Kirk, Aberdeen? Please answer yes or no.",No,"No, this is not a photo of St Nicholas Kirk in Aberdeen. The building in the image appears to be a modern industrial or commercial structure, rather than a traditional church. St Nicholas Kirk is a historic church located in Aberdeen, Scotland, and it has a distinctive Gothic Revival architecture. ",0.7909180644575661,0.0,0.0,1.0
1376,landmark,Is this an image of Gerlache Strait? Please answer yes or no.,Yes,"Yes, this image appears to be of the Gerlache Strait, which is a strait between the Antarctic Peninsula and the Ronne Ice Shelf. The Gerlache Strait is known for its icy waters and is a significant passage for ships traveling between the Atlantic and Pacific Oceans. ",1.0143390869807127,1.0,1.0,1.0
1377,landmark,Is this an image of Schmiedebruch (Naturschutzgebiet)? Please answer yes or no.,No,"Yes, this is an image of Schmiedebruch, which is a nature reserve located in the Austrian Alps. The landscape features snow-covered mountains and a serene lake, which is characteristic of the area. ",1.0043158984517504,0.0,1.0,0.0
1378,landmark,Is this a picture of Lac du Salagou? Please answer yes or no.,Yes,"Yes, this is a picture of Lac du Salagou, which is a large lake located in the French Pyrenees. ",0.812912995254637,1.0,1.0,1.0
1379,landmark,Is this a picture of Holsljunga kyrka? Please answer yes or no.,No,"No, this is not a picture of Holsljunga kyrka. Holsljunga kyrka is a church located in the municipality of Holsljunga in Värmland County, Sweden. The image you've provided appears to be a landscape view of a valley with a lake and mountains, which does not match the description of Holsljunga kyrka. ",0.6461783207782117,0.0,0.0,1.0
1380,landmark,Is this an image of Goldener Reiter? Please answer yes or no.,Yes,"Yes, this is an image of the Goldener Reiter, also known as the Golden Man on Horseback, which is a famous statue in Munich, Germany. ",0.6334854433193363,1.0,1.0,1.0
1381,landmark,Is this an image of Palacio de la Mosquera? Please answer yes or no.,No,"No, the image you've provided is not of the Palacio de la Mosquera. It shows a statue of a person on a horse, which is not a recognizable landmark or building. The Palacio de la Mosquera is a famous building in Madrid, Spain, known for its distinctive architecture and the statue of the bear and the strawberry tree on its facade. ",1.1053931730318098,0.0,0.0,1.0
1382,landmark,Is this a photo of Kashueti Church? Please answer yes or no.,Yes,"Yes, this is a photo of the Kashueti Church, which is known for its colorful and ornate interior. ",0.9523019847006904,1.0,0.0,0.0
1383,landmark,Is this a photo of Colorado State Capitol? Please answer yes or no.,No,"No, this is not a photo of the Colorado State Capitol. The image you've provided appears to be of a ceiling with religious figures and symbols, which is not consistent with the architecture of the Colorado State Capitol. The Colorado State Capitol is a building located in Denver, Colorado, and its interior features a large, ornate dome with a painting of the state's history. ",1.0842090720917843,0.0,0.0,1.0
1384,landmark,"Is this an image of Jewish Ceremonial Hall, Prague-Josefov? Please answer yes or no.",Yes,"Yes, this is an image of the Jewish Ceremonial Hall, also known as the Old Jewish Cemetery, in Prague-Josefov. The text on the plaque is in Hebrew, and the Star of David is prominently displayed, which are both indicative of Jewish heritage and culture. ",0.7269057164672875,1.0,0.0,0.0
1385,landmark,Is this an image of Our Lady Church (Ettlingen)? Please answer yes or no.,No,"No, this is not an image of Our Lady Church (Ettlingen). The image shows a plaque with Hebrew text and a Star of David, which is indicative of a Jewish place of worship, such as a synagogue. The architecture and the presence of the Star of David are characteristic of Jewish religious buildings. ",0.7361538945127645,0.0,0.0,1.0
1386,landmark,Is this an image of Museo Universitario del Chopo? Please answer yes or no.,Yes,"Yes, the image shows the Museo Universitario del Chopo, also known as the Chopo Museum, which is a museum located in Santiago, Chile. The distinctive architecture and the presence of the Chopo Museum sign make it easily recognizable. ",0.9728702245016132,1.0,1.0,1.0
1387,landmark,"Is this an image of Cedar Park, Seattle, Washington? Please answer yes or no.",No,"No, this is not an image of Cedar Park in Seattle, Washington. The building in the image appears to be a church with a distinctive architectural style, but without more context or specific landmarks, it is not possible to identify the exact location. ",0.7305789789425696,0.0,0.0,1.0
1388,landmark,Is this a photo of Rochers des Mourres? Please answer yes or no.,Yes,"Yes, this is a photo of Rochers des Mourres, also known as the ""Rock of Sighs"" or ""Rock of Tears,"" located in the Verdon Gorge in France. It is a famous rock formation known for its unique shape and the legend that it is a place where lovers can leave a love letter and throw it into the abyss, believing that if the letter is found, their love will be returned. ",1.3925181984238104,1.0,1.0,1.0
1389,landmark,Is this a photo of Schloss Weinfelden? Please answer yes or no.,No,"No, this is not a photo of Schloss Weinfelden. Schloss Weinfelden is a castle located in the Swiss canton of Aargau, and it is not depicted in the image you provided. The image shows a rock formation with a path leading through it, which is not characteristic of Schloss Weinfelden. ",0.8759514280732033,0.0,0.0,1.0
1390,landmark,Is this a photo of Alamannenmuseum Ellwangen? Please answer yes or no.,Yes,"Yes, this is a photo of the Alamannenmuseum Ellwangen, which is a museum dedicated to the history of the Alamanni, a medieval Germanic tribe. The image shows an exhibit with various artifacts and displays, including a large wooden structure that resembles a traditional Alamanni house. ",1.1732681811511558,1.0,1.0,1.0
1391,landmark,"Is this a photo of Sint-Jozefkerk, Enschede? Please answer yes or no.",No,"No, this is not a photo of Sint-Jozefkerk, Enschede. The image you've provided appears to be of a museum exhibit or a themed room, possibly related to a historical or cultural context, but it does not depict the interior of Sint-Jozefkerk. ",0.7864655654333731,0.0,0.0,1.0
1392,landmark,Is this a photo of Kasteel Lunenburg? Please answer yes or no.,Yes,"No, this is not a photo of Kasteel Lunenburg. Kasteel Lunenburg is a historic castle located in Lunenburg, Nova Scotia, Canada. The image you've provided appears to be of a different building with a different architectural style. ",0.6352169713285609,1.0,0.0,0.0
1393,landmark,Is this a photo of Thomas Paine Cottage? Please answer yes or no.,No,"No, this is not a photo of Thomas Paine Cottage. Thomas Paine Cottage is located in New Rochelle, New York, and is a historic site dedicated to the life and works of Thomas Paine, the American revolutionary and author of ""Common Sense."" The image you've provided does not depict the exterior of the Thomas Paine Cottage. ",0.7970742848575597,0.0,0.0,1.0
1394,landmark,Is this an image of Saint Andrew the Apostle Church? Please answer yes or no.,Yes,"Yes, this is an image of Saint Andrew the Apostle Church. The architecture and the presence of the crucifix are characteristic of a Christian church, and the name ""Saint Andrew the Apostle"" is consistent with the name of the church. ",0.9970000964279858,1.0,1.0,1.0
1395,landmark,Is this an image of EYE Film Institute Netherlands? Please answer yes or no.,No,"No, this is not an image of EYE Film Institute Netherlands. The image shows an interior space that appears to be a church or a chapel, with a large cross and a dome-like ceiling. ",0.978591595838383,0.0,0.0,1.0
1396,landmark,Is this a photo of Podilski Tovtry National Nature Park? Please answer yes or no.,Yes,"Yes, the image you've provided appears to be of Podilski Tovtry National Nature Park, which is known for its beautiful landscapes, including hills, forests, and water bodies. The lush greenery and the rocky terrain with trees growing on it are characteristic of the park's scenery. ",0.9062362799995226,1.0,1.0,1.0
1397,landmark,"Is this a photo of Lyndonville, Vermont? Please answer yes or no.",No,"No, the image you've provided does not depict Lyndonville, Vermont. It appears to be a natural landscape with a body of water and a hillside covered in vegetation. ",0.7180558790354299,0.0,0.0,1.0
1398,landmark,Is this a picture of Museo Delta Antico? Please answer yes or no.,Yes,"Yes, the image you've provided appears to be of the Museo Delta Antico, which is a museum located in the historic center of Venice, Italy. The museum is housed in a building with a distinctive staircase and is known for its collection of ancient artifacts. ",1.0783857117946052,1.0,1.0,1.0
1399,landmark,Is this a picture of OSTEC Exhibition Hall? Please answer yes or no.,No,"No, the image you've provided does not appear to be of the OSTEC Exhibition Hall. The architecture and setting in the image do not match the description of the OSTEC Exhibition Hall, which is located in the United Kingdom and is a large, modern building. The building in the image has a more traditional and historic appearance, with a church-like structure and a staircase leading up to it. ",1.096517353726416,0.0,0.0,1.0
1400,landmark,Is this a photo of Ibrahim-al-Ibrahim Mosque? Please answer yes or no.,Yes,"Yes, this is a photo of the Ibrahim-al-Ibrahim Mosque, also known as the Dome of the Rock, located on the Temple Mount in the Old City of Jerusalem. ",0.3198221445689507,1.0,0.0,0.0
1401,landmark,Is this a photo of Atami Castle? Please answer yes or no.,No,"No, this is not a photo of Atami Castle. Atami Castle is a historic structure located in Atami, Japan, and it has a distinct architectural style that is different from the building in the image. The building in the image appears to be a modern structure with a white facade and a tall minaret, which is not characteristic of Atami Castle. ",0.8220241398396736,0.0,0.0,1.0
1402,landmark,Is this a photo of Abbaye Notre-Dame du Val? Please answer yes or no.,Yes,"No, this is not a photo of Abbaye Notre-Dame du Val. The architecture in the image does not match the distinctive style of the Abbaye Notre-Dame du Val, which is a Romanesque abbey located in the village of Saint-Sulpice-sur-Laye, France. The photo you've provided appears to be of a different architectural style, possibly Gothic, with pointed arches and ribbed vaults. ",0.9065331024741136,1.0,0.0,0.0
1403,landmark,"Is this a photo of Hotarumachi, Osaka? Please answer yes or no.",No,"No, this is not a photo of Hotarumachi in Osaka. Hotarumachi is a famous temple in Osaka, Japan, known for its large wooden Nandaimon statue. The image you've provided appears to be of an interior space with Gothic-style arches, which is characteristic of many European cathedrals. The architecture and style of the building do not match the distinctive features of Hotarumachi. ",0.9398024540721388,0.0,0.0,1.0
1404,landmark,Is this a photo of Pont-canal de Digoin? Please answer yes or no.,Yes,"Yes, this is a photo of the Pont-canal de Digoin, which is a canal bridge located in Digoin, France. ",0.6866270896978677,1.0,1.0,1.0
1405,landmark,Is this a photo of Trenton Battle Monument? Please answer yes or no.,No,"No, this is not a photo of the Trenton Battle Monument. The image shows a different scene, with a bridge, a body of water, and a small plant growing in the foreground. The Trenton Battle Monument is a historical landmark located in Trenton, New Jersey, and features a large statue of a soldier on a pedestal. ",0.9591593564012164,0.0,0.0,1.0
1406,landmark,Is this an image of Oude Salviuskerk (Limbricht)? Please answer yes or no.,Yes,"Yes, this is an image of Oude Salviuskerk (Limbricht), which is a church located in Limbricht, Netherlands. The distinctive tower and architectural style are characteristic of this church. ",0.8195300589684241,1.0,1.0,1.0
1407,landmark,Is this an image of Festung Heldrungen? Please answer yes or no.,No,"No, this is not an image of Festung Heldrungen. Festung Heldrungen was a fortified town in the German Empire, located in the present-day Czech Republic. The image you've provided appears to be a photograph of a church and its surroundings, which does not match the description of Festung Heldrungen. ",1.020596364629455,0.0,0.0,1.0
1408,landmark,Is this a picture of San Prospero (Reggio Emilia)? Please answer yes or no.,Yes,"Yes, this is a picture of the Basilica of San Prospero in Reggio Emilia, Italy. The building is known for its distinctive facade and the large statue of the Madonna and Child on the top. ",1.1019723763472575,1.0,1.0,1.0
1409,landmark,Is this a picture of Lake DeFuniak? Please answer yes or no.,No,"No, this is not a picture of Lake DeFuniak. The image shows a large, ornate building with classical architectural features, such as columns and statues. It appears to be a church or a similar type of building, possibly located in a European city. ",0.8304244563239928,0.0,0.0,1.0
1410,landmark,Is this a picture of Castillo de Sax? Please answer yes or no.,Yes,"Yes, the image you've provided appears to be of Castillo de Sax, also known as the Saxon Castle, located in the town of Sax, in the province of Burgos, Spain. It's a medieval castle perched on a rocky outcrop, which is characteristic of the castle's architecture and location. ",1.1210501464317184,1.0,1.0,1.0
1411,landmark,Is this a picture of Roman Catholic Diocese of Orlando? Please answer yes or no.,No,"No, the image you've provided does not depict the Roman Catholic Diocese of Orlando. It shows a castle-like structure perched on a rocky outcrop, which is not representative of the diocese's architecture. The Roman Catholic Diocese of Orlando is a geographical region in the southeastern United States, and it does not have a castle-like structure as part of its diocesan properties. ",0.8725104555162394,0.0,0.0,1.0
1412,landmark,Is this a photo of Museo Archeologico G. Rambotti? Please answer yes or no.,Yes,"Yes, the image appears to be of an artifact from the Museo Archeologico G. Rambotti, which is a museum in Italy dedicated to the archaeological heritage of the region. The object in the photo looks like a piece of pottery, possibly a vase or a similar type of container, which is a common type of artifact found in archaeological sites. ",0.9460587378382542,1.0,1.0,1.0
1413,landmark,Is this a photo of Sanrei? Please answer yes or no.,No,"No, the image you've provided does not appear to be of Sanrei. It looks like a photograph of an ancient Greek or Roman pottery piece, possibly a vase or a similar type of container. The style and material suggest it could be from the Hellenistic or Roman period. ",1.1889856981255318,0.0,0.0,1.0
1414,landmark,Is this a photo of KLCC Park? Please answer yes or no.,Yes,"Yes, this is a photo of KLCC Park, specifically the Suria KLCC fountain area. ",0.7185443656170929,1.0,1.0,1.0
